year,month,code,destination,net_mass,fob_etb,fob_usd
2016,01,41120000,Myanmar,167.50,187301.83,8622.64
2016,01,19059090,United States,1772.00,186684.74,8594.23
2016,01,71031000,Canada,6.00,183222.34,8434.84
2016,01,07032000,Djibouti,31389.00,182915.71,8420.72
2016,01,64039900,United Kingdom,510.00,181325.09,8347.49
2016,01,71031000,China,7.54,181225.95,8342.93
2016,01,11061000,Canada,3213.00,180362.11,8303.16
2016,01,46021910,United States,1921.00,178027.40,8195.68
2016,01,07129090,Hungary,237.56,177456.58,8169.40
2016,01,07133300,Czech Republic,12500.00,176196.07,8111.37
2016,01,73102900,Djibouti,300.00,175595.47,8083.72
2016,01,42032100,Indonesia,182.00,174962.47,8054.58
2016,01,07132000,Djibouti,13985.00,172881.28,7958.77
2016,01,71031000,United Kingdom,8.14,172060.99,7921.01
2016,01,06031100,United Arab Emirates,2085.60,171873.44,7912.38
2016,01,30023000,Cote d'Ivoire,43.00,171844.84,7911.06
2016,01,34012090,Somalia,9650.00,168166.28,7741.71
2016,01,07129090,France,216.50,161659.68,7442.18
2016,01,06031100,"Korea, Republic of",1930.72,160371.88,7382.89
2016,01,52079000,Sudan,1200.00,160056.75,7368.38
2016,01,07081000,United Kingdom,2500.00,156290.00,7194.98
2016,01,19041000,South Africa,3380.00,155590.30,7162.77
2016,01,41120000,"Korea, Republic of",210.00,154115.44,7094.87
2016,01,13019000,Somalia,10000.00,148990.10,6858.92
2016,01,41139000,United Kingdom,190.77,148068.05,6816.47
2016,01,62089900,United Arab Emirates,1139.00,140257.15,6456.89
2016,01,07135000,Sudan,14352.00,137770.94,6342.43
2016,01,42023190,United States,94.84,136733.27,6294.66
2016,01,71101900,United States,0.60,134439.06,6189.05
2016,01,06031900,Oman,1616.56,132489.01,6099.27
2016,01,11061000,Sweden,1410.00,132071.28,6080.04
2016,01,07108000,United Arab Emirates,7780.00,131940.26,6074.01
2016,01,07129090,Burundi,171.19,127716.98,5879.59
2016,01,09109900,Djibouti,11785.00,127554.10,5872.09
2016,01,08045000,Djibouti,6000.00,126757.01,5835.39
2016,01,07129090,Bangladesh,169.15,126244.44,5811.80
2016,01,06031100,Kuwait,1512.72,124638.40,5737.86
2016,01,19059020,Switzerland,1865.00,124262.51,5720.56
2016,01,42022190,Japan,55.00,124018.97,5709.35
2016,01,19059020,Finland,1892.00,123982.41,5707.66
2016,01,41120000,Slovakia,50.00,122887.18,5657.24
2016,01,41139000,Hong Kong,362.00,122802.51,5653.34
2016,01,62079900,United Arab Emirates,1138.00,121767.48,5605.70
2016,01,61102000,United States,2027.60,119415.98,5497.44
2016,01,06031100,"Korea, Republic of",1372.80,114287.95,5261.37
2016,01,61044900,United Kingdom,560.48,113808.18,5239.28
2016,01,71031000,Hong Kong,529.00,113770.58,5237.55
2016,01,64051000,United States,94.00,113498.35,5225.02
2016,01,39249000,United States,250.00,111590.84,5137.20
2016,01,49111000,Turkey,3352.00,110375.13,5081.24
2016,01,08031000,Djibouti,18890.00,108802.89,5008.86
2016,01,62046900,United States,417.06,108753.40,5006.58
2016,01,07129090,Norway,2495.82,106838.11,4918.41
2016,01,11062000,South Africa,3175.00,106635.18,4909.06
2016,01,62143000,United States,112.00,103230.32,4752.32
2016,01,05111000,Nigeria,12000.00,102436.32,4715.77
2016,01,07011000,Sudan,22644.00,101895.03,4690.85
2016,01,71031000,France,0.01,101252.58,4661.27
2016,01,09041200,Nigeria,4115.00,99989.29,4603.11
2016,01,41079900,China,338.70,98737.86,4545.50
2016,01,09102000,Djibouti,7693.00,98343.95,4527.37
2016,01,19041000,Israel,3000.00,95943.15,4416.85
2016,01,07011000,Somalia,15484.00,95767.45,4408.76
2016,01,41131000,Italy,222.00,94482.27,4349.59
2016,01,09109900,United States,682.00,92117.65,4240.73
2016,01,06031900,Canada,1058.48,90297.39,4156.94
2016,01,48203000,United States,86.40,89631.78,4126.29
2016,01,07129090,Nigeria,119.41,89121.78,4102.82
2016,01,64039900,Germany,240.00,85329.45,3928.23
2016,01,07082000,United Kingdom,1400.00,85316.82,3927.65
2016,01,43019000,Nigeria,24000.00,85282.80,3926.08
2016,01,46021110,Djibouti,4000.00,85282.80,3926.08
2016,01,12129300,Djibouti,9634.00,82156.30,3782.15
2016,01,07129090,Switzerland,1776.05,81725.43,3762.32
2016,01,46021210,United States,600.00,80025.05,3684.04
2016,01,07129090,Sweden,106.74,79580.12,3663.56
2016,01,07129090,Botswana,106.25,79282.44,3649.85
2016,01,07070000,Djibouti,15721.00,79144.31,3643.49
2016,01,09041200,Netherlands,400.00,76885.56,3539.51
2016,01,07089000,United Kingdom,1205.00,75920.98,3495.10
2016,01,11029000,United States,934.00,75426.11,3472.32
2016,01,83062910,United States,170.00,75133.57,3458.85
2016,01,01042000,Somalia,1750.00,74693.15,3438.58
2016,01,61099000,United Kingdom,218.50,72618.51,3343.07
2016,01,64051000,France,310.80,72105.24,3319.44
2016,01,62114900,United States,1830.00,69184.61,3184.99
2016,01,69120090,United States,280.00,69154.28,3183.59
2016,01,09041200,France,600.00,68732.70,3164.18
2016,01,11061000,South Africa,1600.00,68218.08,3140.49
2016,01,06031100,Jordan,823.68,67920.80,3126.81
2016,01,22011000,Somalia,3750.00,67109.17,3089.44
2016,01,11031900,United States,710.00,66714.07,3071.25
2016,01,07099300,Djibouti,26505.00,65502.25,3015.47
2016,01,07132000,United States,610.00,65255.73,3004.12
2016,01,06021000,Poland,204.00,64769.29,2981.72
2016,01,19041000,Canada,1485.00,63869.95,2940.32
2016,01,07129090,Spain,85.43,63777.27,2936.05
2016,01,64061000,Hong Kong,105.12,63752.71,2934.92
2016,01,07129090,Benin,84.66,63120.45,2905.82
2016,01,41139000,"Korea, Republic of",347.00,62854.23,2893.56
2016,01,04090000,Yemen,980.00,62575.84,2880.75
2016,01,63052000,United States,168.33,62127.62,2860.11
2016,01,09041200,Kuwait,600.00,61935.59,2851.27
2016,01,06031100,Cote d'Ivoire,742.72,61245.83,2819.52
2016,01,19041000,Norway,339.00,61138.05,2814.56
2016,01,06031900,Italy,763.84,60538.03,2786.93
2016,01,07108000,Nigeria,777.00,59736.36,2750.03
2016,01,39269090,Somalia,545.00,59405.59,2734.80
2016,01,06021000,South Africa,339.00,59112.32,2721.30
2016,01,19059020,Netherlands,1115.00,58464.32,2691.47
2016,01,64062000,Italy,700.00,58027.78,2671.37
2016,01,12040000,Sudan,3000.00,57522.15,2648.09
2016,01,94036000,United States,3820.00,57500.00,2647.07
2016,01,09092100,Djibouti,6370.00,57205.71,2633.53
2016,01,08101000,Djibouti,999.50,56555.94,2603.61
2016,01,06031900,United States,470.80,55904.48,2573.62
2016,01,12091000,Saudi Arabia,700.00,53649.53,2469.81
2016,01,07082000,United Kingdom,6911.40,53496.85,2462.78
2016,01,09109900,Canada,1138.00,53449.42,2460.60
2016,01,39231000,Sudan,1050.00,52568.85,2420.06
2016,01,09012100,France,255.00,52282.18,2406.87
2016,01,07129090,Angola,69.87,52142.63,2400.44
2016,01,06021000,Kenya,216.00,51275.62,2360.53
2016,01,12119000,Ireland,360.00,51184.42,2356.33
2016,01,09083200,Canada,800.00,51082.32,2351.63
2016,01,41131000,Viet Nam,93.00,50653.69,2331.90
2016,01,07093000,Djibouti,9887.00,50266.92,2314.09
2016,01,08129000,Djibouti,14735.00,50233.39,2312.55
2016,01,44072900,Sudan,24150.00,50103.75,2306.58
2016,01,61091000,United Kingdom,186.50,48216.34,2219.69
2016,01,07031000,Somalia,6940.00,48141.36,2216.24
2016,01,08101000,Qatar,1500.00,47947.26,2207.30
2016,01,07019000,Somalia,9000.00,46479.17,2139.72
2016,01,07129090,Philippines,61.20,45621.27,2100.22
2016,01,09019000,Djibouti,5341.00,45527.20,2095.89
2016,01,07094000,Djibouti,8873.00,45434.44,2091.62
2016,01,57050000,United States,130.00,44209.19,2035.22
2016,01,44201010,United Kingdom,45.00,43337.83,1995.10
2016,01,71031000,Kuwait,1.72,43109.23,1984.58
2016,01,06021000,Japan,182.00,42836.47,1972.02
2016,01,07081000,Germany,1022.40,42621.19,1962.11
2016,01,11061000,Germany,633.00,42505.52,1956.79
2016,01,42022900,Bahamas,15.00,42425.70,1953.11
2016,01,04090000,United Kingdom,168.00,42214.98,1943.41
2016,01,06031100,Belgium,497.20,40964.25,1885.83
2016,01,01062000,Hong Kong,430.00,40578.49,1868.07
2016,01,11062000,Canada,1050.00,40544.81,1866.52
2016,01,71031000,Germany,13.30,40065.92,1844.48
2016,01,62149000,United States,28.00,39373.96,1812.62
2016,01,06021000,Italy,60.00,38651.63,1779.37
2016,01,09109100,United States,213.00,38642.62,1778.95
2016,01,06031900,France,467.74,38621.38,1777.98
2016,01,61044200,Israel,100.00,38377.26,1766.74
2016,01,09101100,Djibouti,1764.00,37572.43,1729.69
2016,01,07149000,Djibouti,9589.00,36979.46,1702.39
2016,01,06021000,"Korea, Republic of",84.00,36773.53,1692.91
2016,01,19059020,Qatar,528.00,35468.02,1632.81
2016,01,06031100,Sudan,425.92,35133.35,1617.40
2016,01,09041200,Switzerland,120.00,35026.01,1612.46
2016,01,06021000,Uganda,186.00,34392.07,1583.28
2016,01,07129090,Uganda,45.90,34310.17,1579.51
2016,01,12129900,Djibouti,4001.00,34122.72,1570.88
2016,01,12119000,Switzerland,809.00,33636.32,1548.48
2016,01,07081000,Netherlands,963.92,33534.72,1543.81
2016,01,12119000,Russian Federation,361.00,33388.87,1537.09
2016,01,44190010,United States,250.00,32804.50,1510.19
2016,01,08071100,Djibouti,10995.00,32752.17,1507.78
2016,01,11042900,United States,390.00,32529.98,1497.55
2016,01,85489000,Germany,700.00,31956.75,1471.16
2016,01,07041000,Djibouti,6462.00,31924.54,1469.68
2016,01,69120010,Israel,1060.00,31853.12,1466.39
2016,01,61019000,United States,748.60,31671.03,1458.01
2016,01,42022190,United Arab Emirates,28.00,31563.18,1453.04
2016,01,46029000,Canada,360.00,30649.39,1410.98
2016,01,16023900,United States,80.00,30265.27,1393.29
2016,01,05119990,United States,13.50,29130.32,1341.05
2016,01,07069090,Djibouti,4474.00,28898.89,1330.39
2016,01,07129090,Guinea,38.25,28570.13,1315.26
2016,01,07129090,Zimbabwe,38.25,28494.35,1311.77
2016,01,07129090,Italy,38.00,28357.41,1305.46
2016,01,06021000,United States,61.00,28311.66,1303.36
2016,01,10041000,Djibouti,2195.00,28070.93,1292.28
2016,01,06031900,"Korea, Republic of",234.08,27709.63,1275.64
2016,01,06031100,Nigeria,336.16,27695.32,1274.98
2016,01,08045000,Saudi Arabia,432.00,27678.79,1274.22
2016,01,07129090,South Africa,435.30,27514.76,1266.67
2016,01,12119000,Norway,646.00,26939.73,1240.20
2016,01,07129090,Guinea-Bissau,35.70,26665.45,1227.57
2016,01,21032000,United Arab Emirates,1086.00,26582.07,1223.73
2016,01,07129090,Canada,34.93,26085.26,1200.86
2016,01,52021000,Djibouti,2107.00,26031.31,1198.38
2016,01,07082000,Saudi Arabia,400.00,25584.84,1177.83
2016,01,25010090,South Sudan,5000.00,25395.67,1169.12
2016,01,11061000,Kuwait,300.00,25308.16,1165.09
2016,01,08101000,Seychelles,787.50,25178.68,1159.13
2016,01,33049900,Djibouti,2842.00,24224.82,1115.22
2016,01,73239400,United States,168.00,24109.95,1109.93
2016,01,10049000,Canada,1020.00,23880.98,1099.39
2016,01,12040000,Djibouti,1813.00,23178.24,1067.03
2016,01,07082000,Djibouti,4190.00,22920.66,1055.18
2016,01,06021000,Canada,31.00,22448.63,1033.45
2016,01,19041000,Sweden,300.00,22407.94,1031.57
2016,01,11029000,South Africa,700.00,22407.94,1031.57
2016,01,42022190,United States,13.24,22399.83,1031.20
2016,01,09041200,Belgium,143.45,22057.90,1015.46
2016,01,07099900,Morocco,29.00,21659.61,997.12
2016,01,75089000,Uganda,11.00,21357.09,983.20
2016,01,25162000,South Sudan,33600.00,21284.30,979.85
2016,01,09022000,United States,126.00,21156.45,973.96
2016,01,02068000,Sudan,986.00,21042.12,968.70
2016,01,06031100,Italy,253.00,20853.29,960.00
2016,01,06031100,Greece,253.44,20853.04,959.99
2016,01,64051000,Australia,14.50,20753.31,955.40
2016,01,64039900,Hong Kong,21.00,20728.42,954.25
2016,01,11061000,Norway,145.00,20510.09,944.20
2016,01,07129090,Sri Lanka,26.94,20139.03,927.12
2016,01,06031100,Cyprus,242.88,19994.06,920.45
2016,01,07129090,Niger,26.77,19980.05,919.80
2016,01,19059090,United Kingdom,155.00,19947.13,918.29
2016,01,06031100,China,218.24,19804.35,911.71
2016,01,09109100,Norway,69.00,19745.25,908.99
2016,01,62071900,United States,495.50,19653.92,904.79
2016,01,07069010,Somalia,4410.00,18810.58,865.97
2016,01,07101000,Djibouti,1090.00,18664.57,859.24
2016,01,42022290,United States,95.00,18335.80,844.11
2016,01,07061000,Somalia,2813.00,18308.27,842.84
2016,01,08109000,Djibouti,2067.00,18307.69,842.81
2016,01,44092100,South Sudan,1000.00,18250.51,840.18
2016,01,11062000,Sweden,200.00,18139.76,835.08
2016,01,19059090,Canada,160.00,17613.74,810.87
2016,01,07082000,South Africa,3138.00,16728.99,770.14
2016,01,69111000,United States,275.00,16658.53,766.89
2016,01,06021000,Russian Federation,66.00,16583.21,763.43
2016,01,61091000,United States,250.50,16517.79,760.41
2016,01,12102000,Canada,550.00,16388.91,754.48
2016,01,06021000,Norway,48.00,16338.28,752.15
2016,01,06021000,Turkey,35.00,16244.91,747.85
2016,01,11010000,South Africa,500.00,15978.37,735.58
2016,01,09024000,Somalia,104.00,15742.10,724.70
2016,01,64051000,United Kingdom,9.00,15310.50,704.84
2016,01,07129090,Estonia,20.40,15248.96,702.00
2016,01,06021000,Lebanon,24.00,15247.27,701.92
2016,01,06031100,Canada,141.86,15110.94,695.65
2016,01,64051000,Germany,9.00,14899.47,685.91
2016,01,06031100,Germany,179.52,14800.59,681.36
2016,01,06031100,Japan,177.76,14780.78,680.45
2016,01,07129090,Senegal,19.72,14704.36,676.93
2016,01,39269090,United States,13.00,14038.61,646.28
2016,01,19042000,Norway,110.00,14004.62,644.72
2016,01,69120010,Saudi Arabia,340.00,13897.40,639.78
2016,01,69120010,South Africa,875.00,13775.31,634.16
2016,01,11029000,Sweden,200.00,13658.17,628.77
2016,01,19059020,Germany,608.00,13640.05,627.93
2016,01,07049000,Somalia,3185.00,13587.81,625.53
2016,01,11029000,Canada,398.00,13557.72,624.14
2016,01,07051900,Djibouti,5280.00,13515.10,622.18
2016,01,12102000,United States,180.00,12838.95,591.05
2016,01,44190010,Canada,288.00,12259.75,564.39
2016,01,07129090,Pakistan,16.15,12030.95,553.86
2016,01,07132000,Sudan,1248.00,11980.02,551.51
2016,01,12093000,Djibouti,120.00,11868.72,546.39
2016,01,61171000,United States,10.50,11770.21,541.85
2016,01,52030000,Djibouti,343.00,11711.88,539.17
2016,01,62141000,United States,45.00,11513.17,530.02
2016,01,69120010,Canada,270.00,11493.52,529.12
2016,01,07129090,Malta,15.30,11426.97,526.05
2016,01,07129090,United Republic of Tanzania,15.30,11417.23,525.60
2016,01,07129090,Nepal,14.87,11110.71,511.49
2016,01,07102200,South Africa,510.00,10892.12,501.43
2016,01,11029000,Norway,45.00,10783.70,496.44
2016,01,39251000,South Sudan,500.00,10642.15,489.92
2016,01,12101000,Canada,470.00,10503.80,483.55
2016,01,11061000,Netherlands,80.00,10251.40,471.93
2016,01,11061000,Australia,240.00,10216.46,470.33
2016,01,07129090,Belgium,13.60,10161.15,467.78
2016,01,07129090,Morocco,13.60,10148.65,467.20
2016,01,09109900,Belgium,30.00,10074.03,463.77
2016,01,09083200,United States,40.00,9900.41,455.78
2016,01,06031900,Hong Kong,102.08,9845.05,453.23
2016,01,04090000,Saudi Arabia,96.00,9738.83,448.34
2016,01,09109900,Saudi Arabia,180.00,9603.40,442.10
2016,01,19059020,France,250.00,9416.37,433.49
2016,01,12119000,Djibouti,88.00,9341.46,430.04
2016,01,09109900,Norway,26.00,8405.97,386.98
2016,01,87089900,Germany,125.00,7989.18,367.79
2016,01,07131000,Sudan,724.00,7963.59,366.61
2016,01,06031100,Cameroon,95.04,7825.84,360.27
2016,01,19059020,Belgium,140.00,7669.61,353.08
2016,01,94016900,United States,60.00,7474.98,344.12
2016,01,73219000,South Africa,75.00,7456.57,343.27
2016,01,42022900,Japan,3.00,7447.97,342.88
2016,01,07020000,Somalia,1260.00,7368.72,339.23
2016,01,25171000,South Sudan,4000.00,7328.99,337.40
2016,01,19059020,Nigeria,170.00,7243.53,333.46
2016,01,09041200,Finland,40.00,7223.87,332.56
2016,01,21032000,Nigeria,1353.50,7220.54,332.41
2016,01,39241090,United States,60.00,7175.98,330.35
2016,01,09022000,Canada,25.00,7046.49,324.39
2016,01,09083100,Canada,50.00,7042.49,324.21
2016,01,21032000,Somalia,102.00,6996.18,322.08
2016,01,11041900,United States,100.00,6963.32,320.56
2016,01,12060000,United States,80.00,6865.90,316.08
2016,01,61099000,Canada,48.89,6825.96,314.24
2016,01,11061000,Belgium,80.00,6822.62,314.09
2016,01,06031100,Seychelles,80.96,6670.62,307.09
2016,01,07129090,Slovakia,8.92,6651.26,306.20
2016,01,06031100,Egypt,79.20,6530.95,300.66
2016,01,08101000,Norway,50.00,6396.20,294.46
2016,01,07129090,Denmark,8.50,6348.91,292.28
2016,01,07129090,Malaysia,8.50,6348.91,292.28
2016,01,07129090,Singapore,8.50,6342.90,292.00
2016,01,07039000,Somalia,892.00,6332.39,291.52
2016,01,08043000,Saudi Arabia,98.00,6278.98,289.06
2016,01,07032000,Somalia,343.00,6264.70,288.40
2016,01,06031900,Bahrain,75.68,6235.76,287.07
2016,01,73239300,United States,100.00,6193.55,285.13
2016,01,70134900,United States,50.00,6150.84,283.16
2016,01,08101000,Belgium,50.00,6063.48,279.14
2016,01,07097000,Djibouti,67.00,6024.27,277.33
2016,01,07052900,Djibouti,2280.00,6004.82,276.44
2016,01,09109900,Netherlands,13.00,5873.20,270.38
2016,01,63052000,Bahamas,5.00,5762.04,265.26
2016,01,11061000,France,100.00,5727.72,263.68
2016,01,07129090,Mozambique,7.65,5718.36,263.25
2016,01,07129090,Brazil,7.65,5714.02,263.05
2016,01,19041000,Switzerland,30.00,5710.78,262.90
2016,01,07129090,Argentina,7.65,5708.61,262.80
2016,01,11071000,United States,130.00,5552.84,255.63
2016,01,07129090,Portugal,7.22,5387.26,248.01
2016,01,06031100,Kuwait,65.12,5369.79,247.20
2016,01,12102000,Norway,24.00,5368.72,247.15
2016,01,11010000,Sweden,100.00,5339.27,245.80
2016,01,94038900,United States,7.00,5339.27,245.80
2016,01,06021000,Malaysia,33.00,5334.45,245.58
2016,01,08044000,Somalia,500.00,5287.35,243.41
2016,01,07142000,Djibouti,1219.00,5011.65,230.72
2016,01,08054000,Belgium,30.00,4850.83,223.31
2016,01,19059090,Switzerland,15.00,4831.78,222.44
2016,01,06031100,China,57.10,4823.57,222.06
2016,01,09109900,Germany,101.00,4685.04,215.68
2016,01,64051000,Austria,3.00,4591.77,211.39
2016,01,11061000,Switzerland,30.00,4572.33,210.49
2016,01,07129090,Finland,5.95,4440.03,204.40
2016,01,07082000,Belgium,35.90,4353.64,200.42
2016,01,64051000,Finland,3.00,4320.71,198.91
2016,01,09022000,Germany,92.89,4281.17,197.09
2016,01,07032000,Somalia,192.00,4095.51,188.54
2016,01,61099000,Canada,18.96,3920.02,180.46
2016,01,20089900,Somalia,60.00,3847.38,177.12
2016,01,02013000,Kuwait,25.40,3830.60,176.35
2016,01,08039000,Somalia,500.00,3811.80,175.48
2016,01,42050000,United States,8.00,3751.35,172.70
2016,01,54078200,Turkey,26.40,3599.73,165.72
2016,01,64051000,Switzerland,2.50,3587.99,165.18
2016,01,33074100,United States,68.00,3398.53,156.45
2016,01,64051000,New Zealand,2.50,3395.77,156.33
2016,01,08072000,Somalia,400.00,3246.16,149.44
2016,01,07129090,Australia,4.25,3175.09,146.17
2016,01,07129090,Poland,4.25,3174.45,146.14
2016,01,11029000,Switzerland,20.00,3048.29,140.33
2016,01,64059000,Japan,5.40,3027.53,139.38
2016,01,11062000,Norway,15.00,2985.10,137.42
2016,01,06031100,Oman,36.00,2965.32,136.51
2016,01,08072000,Saudi Arabia,45.00,2883.19,132.73
2016,01,07129090,Egypt,3.83,2858.04,131.57
2016,01,09012100,Canada,25.00,2835.65,130.54
2016,01,07051100,Somalia,950.00,2803.45,129.06
2016,01,06031100,Senegal,31.68,2610.08,120.16
2016,01,26159000,Hong Kong,10.00,2536.08,116.75
2016,01,19041000,Netherlands,20.00,2456.06,113.07
2016,01,63031900,United States,10.00,2000.00,92.07
2016,01,08052000,Djibouti,360.00,1917.27,88.26
2016,01,09109100,Canada,5.00,1867.69,85.98
